Simulation Run,Day,Agent Type,Satisfaction,Rejected Received Exchanges,Accepted Received Exchanges,Rejected Requested Exchanges,Accepted Requested Exchanges,Social Capital Exchanges,No Social Capital Exchanges,Unspent Social Capital
3,181,2,0.75,6,2,2,3,2,0,60
3,181,2,0.75,2,4,2,1,3,1,74
3,181,2,0.75,4,3,2,2,2,1,52
3,181,2,1.0,2,0,3,3,0,0,76
3,181,2,0.5,6,3,3,1,3,0,77
3,181,2,1.0,8,2,2,3,1,1,67
3,181,2,0.75,3,6,7,3,6,0,81
3,181,2,0.5,4,1,4,1,1,0,84
3,181,2,1.0,3,3,2,4,3,0,97
3,181,2,0.75,0,1,4,3,1,0,53
3,181,2,1.0,1,1,0,3,0,1,68
3,181,2,0.75,8,2,1,1,2,0,73
3,181,2,1.0,4,0,1,3,0,0,48
3,181,2,1.0,0,2,1,3,1,1,68
3,181,2,1.0,1,2,3,2,1,1,66
3,181,2,0.75,4,2,6,2,2,0,59
3,181,2,0.75,4,2,5,3,2,0,65
3,181,2,1.0,2,1,1,2,0,1,77
3,181,2,0.75,3,1,3,2,1,0,77
3,181,2,0.75,3,1,3,3,1,0,66
3,181,2,0.75,9,3,7,1,1,2,65
3,181,2,1.0,1,3,5,2,1,2,67
3,181,2,1.0,1,0,1,3,0,0,78
3,181,2,0.75,11,2,5,3,2,0,62
3,181,2,1.0,2,3,7,4,3,0,58
3,181,2,1.0,1,3,5,4,3,0,59
3,181,2,0.75,3,3,4,1,2,1,69
3,181,2,1.0,3,1,2,2,0,1,62
3,181,2,1.0,5,1,6,3,1,0,53
3,181,2,1.0,2,6,2,2,5,1,70
3,181,2,1.0,2,2,0,3,2,0,71
3,181,2,1.0,6,5,5,2,4,1,61
3,181,2,1.0,0,1,2,3,1,0,79
3,181,2,0.75,0,2,2,2,1,1,72
3,181,2,1.0,0,0,0,2,0,0,82
3,181,2,0.75,5,2,11,2,2,0,55
3,181,2,1.0,3,2,0,2,0,2,56
3,181,2,1.0,0,0,0,3,0,0,51
3,181,2,0.75,1,4,0,2,4,0,86
3,181,2,1.0,2,2,2,3,1,1,57
3,181,2,1.0,4,1,2,4,1,0,52
3,181,2,1.0,0,0,1,3,0,0,76
3,181,2,0.25,13,3,20,0,2,1,38
3,181,2,0.75,0,5,1,2,4,1,79
3,181,2,0.75,2,1,2,2,1,0,50
3,181,2,0.75,5,5,5,1,5,0,82
3,181,2,1.0,0,5,1,3,5,0,69
3,181,2,0.75,5,1,3,2,1,0,85
3,181,2,1.0,0,2,0,2,2,0,61
3,181,2,1.0,0,0,1,4,0,0,59
3,181,2,0.5,14,9,0,2,9,0,83
3,181,2,1.0,2,2,2,3,2,0,56
3,181,2,1.0,0,0,0,3,0,0,74
3,181,2,1.0,1,2,2,3,2,0,61
3,181,2,1.0,0,0,1,4,0,0,54
3,181,2,1.0,4,2,3,3,1,1,72
3,181,2,1.0,1,2,1,1,0,2,98
3,181,2,1.0,5,1,3,3,1,0,78
3,181,2,0.5,3,3,6,1,2,1,88
3,181,2,0.75,3,2,0,3,2,0,77
3,181,2,1.0,1,2,1,3,1,1,80
3,181,2,1.0,12,4,11,3,3,1,68
3,181,2,1.0,0,1,6,3,1,0,41
3,181,2,1.0,2,6,3,2,5,1,62
3,181,2,1.0,4,1,1,2,1,0,102
3,181,2,1.0,1,2,3,3,2,0,44
3,181,2,1.0,1,0,0,4,0,0,85
3,181,2,0.75,1,4,3,1,3,1,64
3,181,2,1.0,0,0,1,2,0,0,59
3,181,2,1.0,0,3,3,3,2,1,80
3,181,2,0.5,9,4,5,2,4,0,65
3,181,2,1.0,0,1,3,2,0,1,77
3,181,2,0.75,2,5,7,3,5,0,53
3,181,2,1.0,1,1,1,2,1,0,73
3,181,2,1.0,1,2,1,3,1,1,78
3,181,2,0.5,9,6,2,1,6,0,64
3,181,2,1.0,5,3,1,4,3,0,62
3,181,2,0.5,6,5,3,1,4,1,73
3,181,2,1.0,0,1,0,2,1,0,47
3,181,2,0.75,5,2,3,3,2,0,65
3,181,2,1.0,0,1,0,3,0,1,68
3,181,2,0.75,1,4,3,2,3,1,81
3,181,2,1.0,3,3,8,2,2,1,47
3,181,2,0.5,3,2,7,2,2,0,51
3,181,2,0.75,9,3,3,2,2,1,48
3,181,2,1.0,2,1,2,3,0,1,54
3,181,2,0.75,9,4,11,1,3,1,47
3,181,2,0.75,2,1,2,1,0,1,37
3,181,2,0.75,5,2,9,2,2,0,63
3,181,2,0.75,6,6,4,2,5,1,61
3,181,2,0.25,5,8,3,0,7,1,31
3,181,2,1.0,2,1,8,2,0,1,62
3,181,2,1.0,1,1,1,3,1,0,79
3,182,2,0.5,8,3,15,2,3,0,72
3,182,2,1.0,3,0,1,2,0,0,87
3,182,2,0.75,2,3,1,2,2,1,70
3,182,2,1.0,3,0,15,2,0,0,48
3,182,2,1.0,3,3,2,2,1,2,52
3,182,2,1.0,0,0,1,4,0,0,66
3,182,2,1.0,0,1,6,3,1,0,55
3,182,2,0.5,8,2,2,1,1,1,64
3,182,2,1.0,5,3,9,3,3,0,75
3,182,2,1.0,2,0,1,4,0,0,56
3,182,2,1.0,1,3,2,3,3,0,48
3,182,2,1.0,1,3,0,1,2,1,54
3,182,2,0.5,0,4,5,1,4,0,64
3,182,2,1.0,1,2,6,3,2,0,72
3,182,2,1.0,0,2,1,3,1,1,80
3,182,2,1.0,2,4,0,3,4,0,66
3,182,2,0.5,1,6,2,2,6,0,83
3,182,2,1.0,8,3,1,3,3,0,66
3,182,2,1.0,0,0,0,4,0,0,79
3,182,2,1.0,1,3,4,2,2,1,79
3,182,2,1.0,0,0,1,2,0,0,46
3,182,2,1.0,1,2,0,2,1,1,78
3,182,2,0.5,16,4,4,2,4,0,65
3,182,2,1.0,3,0,0,3,0,0,44
3,182,2,1.0,2,3,1,3,3,0,98
3,182,2,0.5,13,2,3,2,2,0,67
3,182,2,1.0,0,2,6,3,1,1,66
3,182,2,1.0,0,3,3,2,3,0,62
3,182,2,1.0,0,1,1,3,1,0,67
3,182,2,1.0,2,4,7,4,4,0,62
3,182,2,1.0,0,5,3,1,3,2,78
3,182,2,1.0,3,3,1,4,3,0,73
3,182,2,1.0,1,2,3,3,2,0,73
3,182,2,1.0,0,3,2,2,3,0,57
3,182,2,0.75,9,6,3,2,5,1,85
3,182,2,1.0,5,2,0,3,2,0,84
3,182,2,1.0,5,3,6,3,3,0,62
3,182,2,1.0,1,1,0,2,0,1,73
3,182,2,1.0,0,1,1,3,0,1,63
3,182,2,0.75,6,4,3,1,2,2,65
3,182,2,1.0,0,1,0,4,1,0,52
3,182,2,1.0,3,2,0,2,1,1,94
3,182,2,0.5,7,9,3,2,9,0,87
3,182,2,1.0,1,3,3,3,2,1,73
3,182,2,0.5,5,8,2,1,7,1,74
3,182,2,1.0,4,0,2,3,0,0,35
3,182,2,1.0,5,2,1,2,2,0,85
3,182,2,1.0,0,3,1,2,3,0,48
3,182,2,0.75,1,1,6,1,0,1,69
3,182,2,1.0,1,1,0,2,1,0,64
3,182,2,0.75,3,7,2,3,7,0,64
3,182,2,1.0,3,2,1,3,1,1,61
3,182,2,0.75,4,2,4,2,2,0,82
3,182,2,1.0,0,0,1,2,0,0,47
3,182,2,1.0,0,0,2,2,0,0,84
3,182,2,1.0,0,0,3,3,0,0,61
3,182,2,1.0,0,0,0,1,0,0,54
3,182,2,1.0,1,0,0,2,0,0,78
3,182,2,1.0,0,0,0,3,0,0,57
3,182,2,0.5,7,6,5,1,5,1,89
3,182,2,0.75,14,5,17,2,4,1,79
3,182,2,1.0,4,1,2,3,1,0,76
3,182,2,1.0,1,3,1,4,3,0,51
3,182,2,0.75,3,0,9,2,0,0,50
3,182,2,1.0,0,0,0,3,0,0,77
3,182,2,1.0,4,5,6,3,4,1,43
3,182,2,1.0,2,2,1,3,2,0,101
3,182,2,0.5,7,6,4,2,6,0,66
3,182,2,1.0,4,1,3,4,1,0,76
3,182,2,0.75,2,5,7,0,3,2,36
3,182,2,1.0,1,1,0,2,1,0,57
3,182,2,1.0,1,1,2,3,0,1,95
3,182,2,1.0,1,0,0,2,0,0,76
3,182,2,1.0,1,4,2,3,3,1,63
3,182,2,1.0,4,0,1,4,0,0,67
3,182,2,0.75,2,1,5,3,1,0,42
3,182,2,0.75,0,2,5,2,2,0,64
3,182,2,0.75,2,5,0,1,4,1,77
3,182,2,1.0,1,4,0,1,1,3,68
3,182,2,0.75,9,1,1,2,1,0,54
3,182,2,1.0,2,2,0,1,1,1,79
3,182,2,0.5,8,3,5,2,3,0,56
3,182,2,1.0,0,0,2,3,0,0,74
3,182,2,1.0,0,0,0,2,0,0,67
3,182,2,0.75,9,3,4,2,2,1,38
3,182,2,1.0,2,3,14,4,3,0,57
3,182,2,1.0,3,2,0,3,2,0,81
3,182,2,1.0,2,3,0,3,2,1,68
3,182,2,1.0,5,4,3,4,4,0,83
3,182,2,1.0,0,0,0,2,0,0,57
3,182,2,1.0,0,0,2,3,0,0,48
3,182,2,0.75,3,4,3,3,4,0,55
3,182,2,1.0,1,7,5,3,6,1,80
3,182,2,0.75,2,6,2,2,6,0,63
3,182,2,1.0,0,3,3,2,2,1,55
3,182,2,0.75,6,4,0,2,4,0,79
3,183,2,0.75,3,2,1,2,1,1,87
3,183,2,0.75,4,3,2,2,2,1,97
3,183,2,1.0,1,1,0,2,1,0,67
3,183,2,0.75,14,4,2,2,3,1,87
3,183,2,0.75,1,1,7,2,0,1,71
3,183,2,1.0,10,3,2,2,2,1,69
3,183,2,1.0,0,3,1,2,1,2,59
3,183,2,1.0,1,2,4,4,2,0,41
3,183,2,0.25,6,4,7,0,3,1,59
3,183,2,0.75,0,2,5,1,0,2,65
3,183,2,0.75,7,2,1,2,2,0,73
3,183,2,1.0,0,0,1,4,0,0,78
3,183,2,1.0,0,1,0,3,1,0,75
3,183,2,1.0,7,2,1,4,2,0,76
3,183,2,1.0,4,0,5,4,0,0,54
3,183,2,1.0,1,4,4,4,4,0,56
3,183,2,0.75,0,1,0,1,0,1,69
3,183,2,1.0,0,3,2,3,3,0,65
3,183,2,0.5,9,5,6,1,5,0,77
3,183,2,0.75,3,1,2,2,0,1,65
3,183,2,0.5,5,2,3,1,2,0,79
3,183,2,1.0,0,2,6,2,2,0,63
3,183,2,1.0,2,2,7,3,1,1,36
3,183,2,0.75,6,2,7,3,2,0,81
3,183,2,1.0,1,1,2,3,1,0,64
3,183,2,1.0,0,3,1,2,2,1,80
3,183,2,1.0,2,2,5,3,2,0,62
3,183,2,1.0,2,1,2,3,0,1,68
3,183,2,0.75,8,3,6,2,2,1,49
3,183,2,0.75,3,5,1,3,5,0,82
3,183,2,1.0,5,1,4,3,0,1,65
3,183,2,0.75,2,6,0,2,5,1,54
3,183,2,0.5,26,1,1,1,1,0,85
3,183,2,1.0,0,1,0,2,0,1,67
3,183,2,0.75,1,4,1,2,4,0,63
3,183,2,0.75,6,2,5,3,2,0,79
3,183,2,0.75,3,1,2,3,1,0,61
3,183,2,0.75,16,3,3,2,3,0,88
3,183,2,1.0,7,0,3,2,0,0,53
3,183,2,1.0,1,2,4,4,2,0,71
3,183,2,0.75,0,2,2,1,2,0,96
3,183,2,1.0,1,0,2,4,0,0,62
3,183,2,1.0,7,2,3,3,1,1,65
3,183,2,1.0,2,0,2,4,0,0,52
3,183,2,0.75,2,3,3,3,3,0,76
3,183,2,1.0,0,0,1,2,0,0,99
3,183,2,0.75,4,1,4,2,1,0,47
3,183,2,1.0,1,1,1,3,0,1,77
3,183,2,1.0,3,3,6,3,3,0,69
3,183,2,0.75,0,3,11,2,3,0,49
3,183,2,0.75,5,4,6,3,4,0,90
3,183,2,1.0,0,0,0,3,0,0,60
3,183,2,1.0,1,1,5,4,1,0,59
3,183,2,0.75,1,3,0,1,3,0,84
3,183,2,1.0,0,0,1,3,0,0,54
3,183,2,0.75,1,5,7,2,5,0,47
3,183,2,0.5,5,4,9,1,4,0,80
3,183,2,0.5,0,5,10,0,4,1,48
3,183,2,0.5,4,6,8,1,5,1,88
3,183,2,0.5,5,1,6,2,1,0,63
3,183,2,0.75,5,7,2,0,5,2,86
3,183,2,0.25,23,3,7,0,3,0,49
3,183,2,0.5,1,2,4,1,2,0,52
3,183,2,0.75,1,3,12,2,2,1,40
3,183,2,1.0,0,0,0,2,0,0,71
3,183,2,1.0,3,2,0,3,1,1,75
3,183,2,0.5,4,3,4,2,3,0,78
3,183,2,0.5,13,2,2,1,2,0,65
3,183,2,1.0,0,1,2,3,1,0,50
3,183,2,1.0,2,6,2,3,5,1,67
3,183,2,1.0,4,5,2,2,3,2,69
3,183,2,1.0,1,3,0,3,2,1,70
3,183,2,0.75,0,5,1,2,4,1,87
3,183,2,0.5,9,5,2,0,4,1,62
3,183,2,0.75,0,1,3,3,1,0,85
3,183,2,0.5,3,3,3,2,3,0,57
3,183,2,0.5,3,2,13,1,2,0,65
3,183,2,1.0,0,2,3,3,2,0,65
3,183,2,0.5,2,2,3,2,2,0,57
3,183,2,1.0,1,1,0,1,0,1,36
3,183,2,1.0,3,0,2,3,0,0,77
3,183,2,1.0,3,0,0,4,0,0,77
3,183,2,1.0,0,0,1,3,0,0,46
3,183,2,1.0,2,1,6,2,0,1,53
3,183,2,0.75,3,1,1,1,1,0,56
3,183,2,1.0,0,3,1,2,2,1,99
3,183,2,0.5,12,1,10,2,1,0,60
3,183,2,1.0,2,0,2,3,0,0,81
3,183,2,1.0,2,6,5,4,6,0,75
3,183,2,0.75,3,3,4,2,3,0,76
3,183,2,0.5,4,3,8,1,2,1,54
3,183,2,0.5,3,3,4,2,3,0,68
3,183,2,1.0,0,1,1,1,0,1,74
3,183,2,0.75,1,3,2,2,2,1,49
3,183,2,1.0,1,1,3,2,0,1,73
3,183,2,1.0,3,0,8,3,0,0,51
3,184,2,1.0,0,2,1,3,2,0,81
3,184,2,1.0,0,1,1,2,1,0,59
3,184,2,0.5,4,4,10,0,2,2,66
3,184,2,1.0,0,2,1,1,1,1,85
3,184,2,1.0,1,1,1,2,1,0,88
3,184,2,1.0,3,0,4,2,0,0,34
3,184,2,0.75,0,4,19,2,4,0,48
3,184,2,0.5,4,4,3,2,4,0,80
3,184,2,1.0,3,4,2,2,2,2,88
3,184,2,1.0,0,1,0,3,1,0,79
3,184,2,0.75,3,1,0,3,1,0,75
3,184,2,1.0,0,4,0,2,3,1,57
3,184,2,1.0,0,1,2,2,1,0,76
3,184,2,1.0,4,2,0,2,0,2,97
3,184,2,1.0,0,0,1,4,0,0,49
3,184,2,0.75,1,2,4,3,2,0,84
3,184,2,1.0,3,2,3,1,0,2,77
3,184,2,0.75,35,0,0,3,0,0,93
3,184,2,1.0,3,3,1,3,3,0,75
3,184,2,0.25,27,5,9,1,5,0,69
3,184,2,0.75,9,0,2,2,0,0,47
3,184,2,0.75,1,0,0,2,0,0,86
3,184,2,1.0,2,2,4,3,1,1,50
3,184,2,1.0,9,8,3,3,7,1,84
3,184,2,0.5,6,3,8,2,3,0,50
3,184,2,1.0,1,4,1,2,3,1,65
3,184,2,1.0,3,1,3,2,0,1,77
3,184,2,1.0,0,2,3,2,0,2,71
3,184,2,1.0,2,0,0,3,0,0,56
3,184,2,0.75,2,4,2,3,4,0,81
3,184,2,0.75,1,0,2,2,0,0,62
3,184,2,1.0,5,4,2,3,4,0,88
3,184,2,0.5,6,3,1,2,3,0,79
3,184,2,1.0,1,2,4,3,1,1,67
3,184,2,0.75,3,3,1,3,3,0,99
3,184,2,1.0,0,2,1,3,1,1,60
3,184,2,0.5,6,3,9,2,3,0,69
3,184,2,0.75,3,2,3,2,2,0,85
3,184,2,1.0,0,0,1,3,0,0,71
3,184,2,0.75,5,5,3,2,4,1,58
3,184,2,0.75,1,2,1,3,2,0,67
3,184,2,0.75,1,5,8,2,5,0,86
3,184,2,0.75,8,2,2,2,2,0,41
3,184,2,0.75,8,2,18,3,2,0,56
3,184,2,0.75,7,0,0,3,0,0,63
3,184,2,1.0,3,3,0,3,2,1,65
3,184,2,0.5,2,2,7,1,1,1,60
3,184,2,0.75,4,1,1,3,1,0,61
3,184,2,0.75,5,1,10,2,0,1,52
3,184,2,0.75,1,1,12,2,0,1,54
3,184,2,0.5,7,4,2,1,3,1,54
3,184,2,0.75,1,1,7,2,0,1,49
3,184,2,0.75,6,3,0,2,2,1,83
3,184,2,0.75,2,4,10,2,3,1,92
3,184,2,0.5,15,6,2,2,6,0,80
3,184,2,0.75,1,2,0,2,2,0,76
3,184,2,0.75,2,2,5,3,2,0,50
3,184,2,1.0,2,5,3,2,4,1,68
3,184,2,0.75,2,4,3,2,3,1,70
3,184,2,1.0,3,2,2,3,1,1,73
3,184,2,1.0,1,2,6,2,1,1,67
3,184,2,0.5,13,0,6,1,0,0,68
3,184,2,0.75,3,1,0,2,1,0,57
3,184,2,0.75,2,4,4,2,4,0,73
3,184,2,0.75,12,3,5,2,2,1,57
3,184,2,0.75,9,1,3,3,1,0,70
3,184,2,1.0,2,1,1,3,1,0,76
3,184,2,1.0,0,1,2,3,1,0,73
3,184,2,0.75,10,2,7,3,2,0,86
3,184,2,0.5,2,4,4,2,4,0,71
3,184,2,1.0,0,2,0,3,2,0,73
3,184,2,1.0,0,1,2,4,1,0,56
3,184,2,0.75,3,0,8,2,0,0,64
3,184,2,0.75,30,1,1,2,0,1,35
3,184,2,0.5,4,3,11,1,2,1,64
3,184,2,0.75,10,7,3,3,7,0,73
3,184,2,0.5,35,3,4,2,3,0,54
3,184,2,0.75,7,2,5,1,0,2,63
3,184,2,0.75,7,1,6,2,1,0,64
3,184,2,0.75,0,2,17,3,2,0,65
3,184,2,1.0,0,0,2,3,0,0,60
3,184,2,1.0,0,4,1,2,3,1,56
3,184,2,0.5,8,5,11,1,4,1,75
3,184,2,1.0,0,1,1,2,0,1,98
3,184,2,1.0,0,0,1,3,0,0,77
3,184,2,0.75,4,3,20,1,1,2,44
3,184,2,0.5,5,3,6,2,3,0,48
3,184,2,0.75,3,1,8,2,1,0,52
3,184,2,0.5,1,0,20,2,0,0,86
3,184,2,1.0,3,2,3,2,1,1,47
3,184,2,0.5,1,3,23,1,3,0,62
3,184,2,1.0,0,0,0,3,0,0,62
3,184,2,1.0,0,1,3,3,1,0,62
3,184,2,0.5,4,6,13,1,5,1,56
3,184,2,1.0,2,2,4,3,1,1,68
3,184,2,0.75,3,1,2,2,1,0,77
3,185,2,0.75,3,3,17,1,1,2,50
3,185,2,1.0,1,0,2,3,0,0,41
3,185,2,0.75,4,3,1,2,3,0,66
3,185,2,1.0,0,3,1,3,2,1,83
3,185,2,1.0,2,0,0,2,0,0,69
3,185,2,1.0,0,2,1,4,2,0,62
3,185,2,0.75,4,3,1,2,2,1,87
3,185,2,1.0,3,3,1,4,3,0,81
3,185,2,1.0,0,3,3,2,3,0,87
3,185,2,1.0,0,1,1,3,1,0,55
3,185,2,0.5,3,3,5,2,3,0,66
3,185,2,0.75,5,3,16,2,2,1,56
3,185,2,1.0,0,1,2,2,0,1,59
3,185,2,1.0,0,0,0,2,0,0,80
3,185,2,0.5,8,3,14,2,3,0,55
3,185,2,0.75,2,3,3,3,3,0,77
3,185,2,1.0,3,1,1,3,1,0,73
3,185,2,1.0,3,3,1,1,1,2,58
3,185,2,1.0,0,0,0,3,0,0,66
3,185,2,1.0,2,1,1,3,1,0,91
3,185,2,0.75,12,2,3,1,2,0,35
3,185,2,0.75,3,5,5,3,5,0,78
3,185,2,1.0,2,2,1,3,2,0,63
3,185,2,1.0,1,3,1,3,2,1,86
3,185,2,0.75,6,2,3,3,2,0,97
3,185,2,1.0,0,0,0,2,0,0,78
3,185,2,1.0,2,1,2,3,1,0,67
3,185,2,1.0,2,3,1,2,2,1,62
3,185,2,1.0,1,4,5,1,2,2,50
3,185,2,1.0,1,0,0,3,0,0,79
3,185,2,0.75,19,2,4,2,2,0,57
3,185,2,1.0,5,3,1,3,2,1,49
3,185,2,1.0,1,0,1,4,0,0,84
3,185,2,0.75,4,2,9,2,2,0,58
3,185,2,0.5,5,4,9,1,3,1,74
3,185,2,1.0,2,3,2,4,3,0,51
3,185,2,1.0,1,3,3,3,2,1,63
3,185,2,0.75,1,3,2,3,3,0,57
3,185,2,1.0,2,1,4,3,1,0,71
3,185,2,1.0,0,2,2,2,2,0,73
3,185,2,0.75,4,2,6,3,2,0,75
3,185,2,1.0,0,0,3,3,0,0,64
3,185,2,0.5,23,2,8,1,2,0,67
3,185,2,0.5,32,2,7,1,1,1,55
3,185,2,0.75,7,3,4,2,2,1,66
3,185,2,1.0,0,2,0,3,1,1,76
3,185,2,1.0,2,4,9,2,3,1,71
3,185,2,0.5,3,5,9,2,5,0,66
3,185,2,0.5,0,5,6,1,5,0,62
3,185,2,1.0,1,2,2,4,2,0,67
3,185,2,0.75,11,4,7,3,4,0,52
3,185,2,1.0,3,1,2,2,0,1,48
3,185,2,0.75,0,4,5,3,4,0,57
3,185,2,0.75,2,3,6,3,3,0,71
3,185,2,1.0,1,2,0,2,2,0,41
3,185,2,1.0,5,3,2,4,3,0,74
3,185,2,0.5,6,5,10,0,3,2,91
3,185,2,1.0,1,0,1,2,0,0,58
3,185,2,1.0,0,2,0,3,1,1,69
3,185,2,1.0,5,1,2,3,0,1,60
3,185,2,1.0,0,5,0,2,3,2,76
3,185,2,1.0,5,3,2,3,3,0,51
3,185,2,1.0,0,0,0,2,0,0,66
3,185,2,0.75,1,3,2,3,3,0,63
3,185,2,1.0,1,4,5,2,3,1,52
3,185,2,0.75,4,6,7,2,5,1,71
3,185,2,1.0,3,1,4,1,0,1,70
3,185,2,0.75,1,2,1,3,2,0,51
3,185,2,0.5,17,7,11,2,7,0,82
3,185,2,0.5,3,2,17,1,2,0,48
3,185,2,1.0,4,1,2,3,1,0,77
3,185,2,1.0,1,1,1,4,1,0,63
3,185,2,0.75,3,2,10,3,2,0,83
3,185,2,0.75,5,2,15,1,1,1,94
3,185,2,0.5,8,2,17,2,2,0,59
3,185,2,0.5,6,1,11,2,1,0,34
3,185,2,1.0,4,5,5,3,4,1,54
3,185,2,1.0,0,2,1,4,2,0,79
3,185,2,1.0,5,5,2,1,4,1,60
3,185,2,0.5,10,3,3,2,3,0,78
3,185,2,1.0,3,4,0,3,3,1,86
3,185,2,0.75,14,3,4,1,2,1,60
3,185,2,1.0,4,2,0,4,2,0,96
3,185,2,0.75,18,2,3,2,1,1,64
3,185,2,1.0,4,3,6,2,2,1,78
3,185,2,1.0,4,3,9,2,2,1,65
3,185,2,1.0,0,0,0,4,0,0,73
3,185,2,0.75,4,2,4,0,1,1,86
3,185,2,0.75,0,3,2,2,3,0,89
3,185,2,0.5,6,3,4,2,3,0,89
3,185,2,1.0,1,0,2,3,0,0,59
3,185,2,1.0,4,1,2,4,1,0,73
3,185,2,0.5,4,4,4,2,4,0,75
3,185,2,1.0,1,2,3,2,0,2,85
3,185,2,1.0,0,4,3,4,4,0,71
3,185,2,0.5,16,2,3,1,2,0,100
3,186,2,0.5,17,3,3,1,2,1,64
3,186,2,1.0,1,0,0,2,0,0,71
3,186,2,1.0,3,1,0,3,0,1,74
3,186,2,1.0,3,0,2,4,0,0,55
3,186,2,0.75,3,2,3,3,2,0,90
3,186,2,1.0,2,2,0,3,2,0,70
3,186,2,0.5,1,2,3,2,2,0,67
3,186,2,0.5,2,3,2,2,3,0,57
3,186,2,1.0,1,2,3,4,2,0,47
3,186,2,0.5,2,2,6,1,1,1,86
3,186,2,1.0,0,2,0,4,2,0,50
3,186,2,1.0,1,1,2,2,0,1,80
3,186,2,1.0,2,1,1,2,0,1,79
3,186,2,0.5,5,3,5,1,3,0,43
3,186,2,0.75,7,4,3,1,3,1,63
3,186,2,0.75,6,1,2,3,1,0,59
3,186,2,1.0,2,1,1,2,1,0,57
3,186,2,1.0,1,4,4,2,3,1,61
3,186,2,0.75,6,6,4,0,4,2,69
3,186,2,0.75,1,1,12,3,1,0,71
3,186,2,0.75,0,1,3,2,1,0,91
3,186,2,0.75,1,1,4,2,0,1,59
3,186,2,1.0,2,2,3,3,2,0,78
3,186,2,0.75,2,4,1,2,3,1,76
3,186,2,0.75,10,2,1,2,2,0,69
3,186,2,0.75,1,5,2,1,3,2,101
3,186,2,0.75,4,0,6,2,0,0,75
3,186,2,0.75,4,2,1,3,2,0,83
3,186,2,0.75,3,3,2,2,2,1,70
3,186,2,0.0,8,3,3,0,3,0,66
3,186,2,1.0,0,3,0,3,2,1,70
3,186,2,0.75,2,2,3,1,1,1,83
3,186,2,0.5,5,3,0,2,3,0,63
3,186,2,1.0,2,2,0,3,2,0,71
3,186,2,1.0,1,4,2,3,4,0,72
3,186,2,1.0,0,2,0,3,2,0,86
3,186,2,0.75,1,3,2,1,2,1,67
3,186,2,0.75,2,3,1,2,2,1,89
3,186,2,0.75,1,2,5,3,2,0,65
3,186,2,0.75,1,3,4,1,1,2,68
3,186,2,1.0,0,3,0,3,2,1,78
3,186,2,0.75,2,0,7,3,0,0,49
3,186,2,0.75,5,4,1,2,3,1,89
3,186,2,1.0,3,4,6,2,2,2,68
3,186,2,0.75,5,4,14,1,2,2,54
3,186,2,0.75,2,5,3,2,4,1,61
3,186,2,1.0,1,4,0,2,3,1,80
3,186,2,1.0,0,0,0,1,0,0,85
3,186,2,0.75,0,1,2,2,0,1,88
3,186,2,0.75,1,5,2,2,4,1,63
3,186,2,0.75,8,2,5,2,2,0,86
3,186,2,1.0,0,0,1,1,0,0,72
3,186,2,1.0,0,4,3,2,4,0,56
3,186,2,1.0,1,2,6,2,0,2,53
3,186,2,0.75,3,3,2,3,3,0,68
3,186,2,0.5,6,3,4,2,3,0,36
3,186,2,0.25,5,1,20,0,0,1,57
3,186,2,0.75,0,0,7,3,0,0,61
3,186,2,0.75,3,1,0,3,1,0,87
3,186,2,1.0,0,1,1,3,1,0,34
3,186,2,1.0,2,1,1,3,0,1,47
3,186,2,0.75,5,2,4,2,2,0,63
3,186,2,1.0,2,1,3,2,0,1,58
3,186,2,0.75,1,2,2,3,2,0,75
3,186,2,1.0,3,4,0,4,4,0,97
3,186,2,1.0,1,2,2,3,1,1,93
3,186,2,1.0,1,0,0,3,0,0,75
3,186,2,1.0,0,0,2,2,0,0,62
3,186,2,1.0,0,1,1,4,1,0,64
3,186,2,0.75,2,2,4,1,2,0,59
3,186,2,1.0,3,0,2,3,0,0,97
3,186,2,0.75,4,2,1,3,2,0,82
3,186,2,0.75,10,4,3,3,4,0,68
3,186,2,0.75,3,1,3,3,1,0,78
3,186,2,1.0,7,4,0,3,3,1,76
3,186,2,1.0,4,3,3,3,2,1,55
3,186,2,0.5,9,3,0,0,2,1,69
3,186,2,0.75,0,3,4,2,3,0,60
3,186,2,1.0,2,4,6,2,3,1,53
3,186,2,1.0,2,4,2,3,3,1,78
3,186,2,0.75,5,4,2,3,4,0,77
3,186,2,0.75,4,4,2,1,3,1,89
3,186,2,1.0,2,3,2,3,3,0,52
3,186,2,0.5,3,3,2,1,3,0,62
3,186,2,1.0,1,2,1,1,1,1,68
3,186,2,1.0,1,1,2,3,1,0,70
3,186,2,1.0,1,0,0,3,0,0,72
3,186,2,1.0,0,0,0,3,0,0,76
3,186,2,0.75,2,2,3,2,1,1,72
3,186,2,0.5,5,3,2,1,3,0,58
3,186,2,1.0,0,1,1,3,0,1,39
3,186,2,0.75,2,3,6,2,3,0,80
3,186,2,0.75,2,1,1,2,1,0,49
3,186,2,1.0,3,3,1,3,3,0,64
3,186,2,1.0,2,4,1,2,3,1,50
3,186,2,1.0,0,0,3,3,0,0,63
3,187,2,0.75,6,0,5,3,0,0,47
3,187,2,1.0,0,1,0,3,1,0,74
3,187,2,0.75,2,2,0,1,0,2,73
3,187,2,1.0,2,4,7,2,2,2,37
3,187,2,1.0,0,2,1,3,1,1,60
