Simulation Run,Day,Round,Agent Type,Satisfaction
4,103,47,2,0.7986111111111112
4,103,48,1,0.65625
4,103,48,2,0.7986111111111112
4,103,49,1,0.65625
4,103,49,2,0.7986111111111112
4,103,50,1,0.65625
4,103,50,2,0.7986111111111112
4,103,51,1,0.65625
4,103,51,2,0.7986111111111112
4,103,52,1,0.65625
4,103,52,2,0.7986111111111112
4,103,53,1,0.65625
4,103,53,2,0.7986111111111112
4,103,54,1,0.65625
4,103,54,2,0.7986111111111112
4,103,55,1,0.65625
4,103,55,2,0.7986111111111112
4,103,56,1,0.6666666666666666
4,103,56,2,0.7986111111111112
4,103,57,1,0.6666666666666666
4,103,57,2,0.7986111111111112
4,103,58,1,0.6666666666666666
4,103,58,2,0.8020833333333334
4,103,59,1,0.6666666666666666
4,103,59,2,0.8055555555555556
4,103,60,1,0.6666666666666666
4,103,60,2,0.8055555555555556
4,103,61,1,0.6666666666666666
4,103,61,2,0.8055555555555556
4,103,62,1,0.6666666666666666
4,103,62,2,0.8055555555555556
4,103,63,1,0.6666666666666666
4,103,63,2,0.8055555555555556
4,103,64,1,0.6666666666666666
4,103,64,2,0.8090277777777778
4,103,65,1,0.6666666666666666
4,103,65,2,0.8090277777777778
4,103,66,1,0.6666666666666666
4,103,66,2,0.8090277777777778
4,103,67,1,0.6666666666666666
4,103,67,2,0.8090277777777778
4,103,68,1,0.6666666666666666
4,103,68,2,0.8090277777777778
4,103,69,1,0.6666666666666666
4,103,69,2,0.8090277777777778
4,103,70,1,0.6770833333333334
4,103,70,2,0.8090277777777778
4,103,71,1,0.6770833333333334
4,103,71,2,0.8090277777777778
4,103,72,1,0.6770833333333334
4,103,72,2,0.8090277777777778
4,103,73,1,0.6770833333333334
4,103,73,2,0.8090277777777778
4,103,74,1,0.6770833333333334
4,103,74,2,0.8090277777777778
4,103,75,1,0.6770833333333334
4,103,75,2,0.8090277777777778
4,103,76,1,0.6770833333333334
4,103,76,2,0.8090277777777778
4,103,77,1,0.6770833333333334
4,103,77,2,0.8090277777777778
4,103,78,1,0.6770833333333334
4,103,78,2,0.8090277777777778
4,103,79,1,0.6770833333333334
4,103,79,2,0.8090277777777778
4,103,80,1,0.6770833333333334
4,103,80,2,0.8090277777777778
4,104,0,1,0.20833333333333334
4,104,0,2,0.1909722222222222
4,104,1,1,0.28125
4,104,1,2,0.2152777777777778
4,104,2,1,0.28125
4,104,2,2,0.23958333333333334
4,104,3,1,0.2916666666666667
4,104,3,2,0.2534722222222222
4,104,4,1,0.3541666666666667
4,104,4,2,0.3055555555555556
4,104,5,1,0.375
4,104,5,2,0.3472222222222222
4,104,6,1,0.3854166666666667
4,104,6,2,0.3645833333333333
4,104,7,1,0.3854166666666667
4,104,7,2,0.3888888888888889
4,104,8,1,0.4166666666666667
4,104,8,2,0.4236111111111111
4,104,9,1,0.4583333333333333
4,104,9,2,0.4513888888888889
4,104,10,1,0.4895833333333333
4,104,10,2,0.4756944444444444
4,104,11,1,0.5104166666666666
4,104,11,2,0.4965277777777778
4,104,12,1,0.53125
4,104,12,2,0.5243055555555556
4,104,13,1,0.5416666666666666
4,104,13,2,0.5486111111111112
4,104,14,1,0.5625
4,104,14,2,0.5625
4,104,15,1,0.5833333333333334
4,104,15,2,0.5868055555555556
4,104,16,1,0.59375
4,104,16,2,0.6041666666666666
4,104,17,1,0.6041666666666666
4,104,17,2,0.6215277777777778
4,104,18,1,0.6145833333333334
4,104,18,2,0.6388888888888888
4,104,19,1,0.6666666666666666
4,104,19,2,0.6666666666666666
4,104,20,1,0.6666666666666666
4,104,20,2,0.6666666666666666
4,104,21,1,0.6666666666666666
4,104,21,2,0.6701388888888888
4,104,22,1,0.6770833333333334
4,104,22,2,0.6805555555555556
4,104,23,1,0.6875
4,104,23,2,0.7013888888888888
4,104,24,1,0.6979166666666666
4,104,24,2,0.7118055555555556
4,104,25,1,0.6979166666666666
4,104,25,2,0.7118055555555556
4,104,26,1,0.71875
4,104,26,2,0.7256944444444444
4,104,27,1,0.71875
4,104,27,2,0.7361111111111112
4,104,28,1,0.7291666666666666
4,104,28,2,0.7430555555555556
4,104,29,1,0.7291666666666666
4,104,29,2,0.7534722222222222
4,104,30,1,0.7291666666666666
4,104,30,2,0.7569444444444444
4,104,31,1,0.7291666666666666
4,104,31,2,0.7638888888888888
4,104,32,1,0.7291666666666666
4,104,32,2,0.7638888888888888
4,104,33,1,0.7291666666666666
4,104,33,2,0.7673611111111112
4,104,34,1,0.7291666666666666
4,104,34,2,0.7673611111111112
4,104,35,1,0.7291666666666666
4,104,35,2,0.7673611111111112
4,104,36,1,0.7291666666666666
4,104,36,2,0.7673611111111112
4,104,37,1,0.7291666666666666
4,104,37,2,0.7673611111111112
4,104,38,1,0.7291666666666666
4,104,38,2,0.7708333333333334
4,104,39,1,0.7291666666666666
4,104,39,2,0.7743055555555556
4,104,40,1,0.7291666666666666
4,104,40,2,0.7777777777777778
4,104,41,1,0.7395833333333334
4,104,41,2,0.7777777777777778
4,104,42,1,0.7395833333333334
4,104,42,2,0.7777777777777778
4,104,43,1,0.7395833333333334
4,104,43,2,0.7777777777777778
4,104,44,1,0.75
4,104,44,2,0.7847222222222222
4,104,45,1,0.75
4,104,45,2,0.7881944444444444
4,104,46,1,0.75
4,104,46,2,0.7881944444444444
4,104,47,1,0.75
4,104,47,2,0.7881944444444444
4,104,48,1,0.75
4,104,48,2,0.7881944444444444
4,104,49,1,0.75
4,104,49,2,0.7881944444444444
4,104,50,1,0.75
4,104,50,2,0.7881944444444444
4,104,51,1,0.7604166666666666
4,104,51,2,0.7916666666666666
4,104,52,1,0.7604166666666666
4,104,52,2,0.7916666666666666
4,104,53,1,0.7604166666666666
4,104,53,2,0.7916666666666666
4,104,54,1,0.7604166666666666
4,104,54,2,0.7916666666666666
4,104,55,1,0.7708333333333334
4,104,55,2,0.7951388888888888
4,104,56,1,0.7708333333333334
4,104,56,2,0.7951388888888888
4,104,57,1,0.7708333333333334
4,104,57,2,0.7951388888888888
4,104,58,1,0.78125
4,104,58,2,0.7951388888888888
4,104,59,1,0.78125
4,104,59,2,0.7951388888888888
4,104,60,1,0.78125
4,104,60,2,0.7951388888888888
4,104,61,1,0.78125
4,104,61,2,0.7951388888888888
4,104,62,1,0.78125
4,104,62,2,0.7951388888888888
4,104,63,1,0.78125
4,104,63,2,0.7951388888888888
4,104,64,1,0.78125
4,104,64,2,0.7986111111111112
4,104,65,1,0.78125
4,104,65,2,0.7986111111111112
4,104,66,1,0.78125
4,104,66,2,0.7986111111111112
4,104,67,1,0.78125
4,104,67,2,0.7986111111111112
4,104,68,1,0.78125
4,104,68,2,0.7986111111111112
4,104,69,1,0.78125
4,104,69,2,0.7986111111111112
4,104,70,1,0.78125
4,104,70,2,0.7986111111111112
4,104,71,1,0.78125
4,104,71,2,0.7986111111111112
4,104,72,1,0.78125
4,104,72,2,0.7986111111111112
4,104,73,1,0.78125
4,104,73,2,0.8020833333333334
4,104,74,1,0.78125
4,104,74,2,0.8020833333333334
4,104,75,1,0.78125
4,104,75,2,0.8020833333333334
4,104,76,1,0.78125
4,104,76,2,0.8020833333333334
4,104,77,1,0.78125
4,104,77,2,0.8020833333333334
4,104,78,1,0.78125
4,104,78,2,0.8020833333333334
4,104,79,1,0.78125
4,104,79,2,0.8020833333333334
4,104,80,1,0.78125
4,104,80,2,0.8020833333333334
4,104,81,1,0.78125
4,104,81,2,0.8020833333333334
4,104,82,1,0.78125
4,104,82,2,0.8020833333333334
4,104,83,1,0.78125
4,104,83,2,0.8020833333333334
4,105,0,1,0.13541666666666666
4,105,0,2,0.2013888888888889
4,105,1,1,0.14583333333333334
4,105,1,2,0.2569444444444444
4,105,2,1,0.17708333333333334
4,105,2,2,0.2986111111111111
4,105,3,1,0.20833333333333334
4,105,3,2,0.3368055555555556
4,105,4,1,0.25
4,105,4,2,0.3576388888888889
4,105,5,1,0.2708333333333333
4,105,5,2,0.3611111111111111
4,105,6,1,0.2916666666666667
4,105,6,2,0.3993055555555556
4,105,7,1,0.3125
4,105,7,2,0.4270833333333333
4,105,8,1,0.3333333333333333
4,105,8,2,0.4444444444444444
4,105,9,1,0.375
4,105,9,2,0.4756944444444444
4,105,10,1,0.3958333333333333
4,105,10,2,0.4895833333333333
4,105,11,1,0.40625
4,105,11,2,0.5138888888888888
4,105,12,1,0.40625
4,105,12,2,0.5277777777777778
4,105,13,1,0.4166666666666667
4,105,13,2,0.5486111111111112
4,105,14,1,0.4270833333333333
4,105,14,2,0.5590277777777778
4,105,15,1,0.4375
4,105,15,2,0.5659722222222222
4,105,16,1,0.4583333333333333
4,105,16,2,0.5972222222222222
4,105,17,1,0.4895833333333333
4,105,17,2,0.625
4,105,18,1,0.4895833333333333
4,105,18,2,0.6423611111111112
4,105,19,1,0.5
4,105,19,2,0.6527777777777778
4,105,20,1,0.5208333333333334
4,105,20,2,0.6597222222222222
4,105,21,1,0.53125
4,105,21,2,0.6805555555555556
4,105,22,1,0.5416666666666666
4,105,22,2,0.6875
4,105,23,1,0.5520833333333334
4,105,23,2,0.6944444444444444
4,105,24,1,0.5520833333333334
4,105,24,2,0.6944444444444444
4,105,25,1,0.59375
4,105,25,2,0.71875
4,105,26,1,0.6041666666666666
4,105,26,2,0.7256944444444444
4,105,27,1,0.6041666666666666
4,105,27,2,0.7291666666666666
4,105,28,1,0.625
4,105,28,2,0.7395833333333334
4,105,29,1,0.6458333333333334
4,105,29,2,0.75
4,105,30,1,0.6458333333333334
4,105,30,2,0.75
4,105,31,1,0.6458333333333334
4,105,31,2,0.7604166666666666
4,105,32,1,0.6458333333333334
4,105,32,2,0.7604166666666666
4,105,33,1,0.65625
4,105,33,2,0.7673611111111112
4,105,34,1,0.65625
4,105,34,2,0.78125
4,105,35,1,0.6666666666666666
4,105,35,2,0.7951388888888888
4,105,36,1,0.6666666666666666
4,105,36,2,0.7951388888888888
4,105,37,1,0.6666666666666666
4,105,37,2,0.8020833333333334
4,105,38,1,0.6666666666666666
4,105,38,2,0.8055555555555556
4,105,39,1,0.6770833333333334
4,105,39,2,0.8090277777777778
4,105,40,1,0.6770833333333334
4,105,40,2,0.8194444444444444
4,105,41,1,0.6770833333333334
4,105,41,2,0.8194444444444444
4,105,42,1,0.6770833333333334
4,105,42,2,0.8194444444444444
4,105,43,1,0.6770833333333334
4,105,43,2,0.8194444444444444
4,105,44,1,0.6770833333333334
4,105,44,2,0.8194444444444444
4,105,45,1,0.6770833333333334
4,105,45,2,0.8194444444444444
4,105,46,1,0.6770833333333334
4,105,46,2,0.8194444444444444
4,105,47,1,0.6770833333333334
4,105,47,2,0.8194444444444444
4,105,48,1,0.6875
4,105,48,2,0.8194444444444444
4,105,49,1,0.6979166666666666
4,105,49,2,0.8229166666666666
4,105,50,1,0.6979166666666666
4,105,50,2,0.8229166666666666
4,105,51,1,0.6979166666666666
4,105,51,2,0.8229166666666666
4,105,52,1,0.6979166666666666
4,105,52,2,0.8263888888888888
4,105,53,1,0.6979166666666666
4,105,53,2,0.8263888888888888
4,105,54,1,0.6979166666666666
4,105,54,2,0.8263888888888888
4,105,55,1,0.6979166666666666
4,105,55,2,0.8263888888888888
4,105,56,1,0.6979166666666666
4,105,56,2,0.8263888888888888
4,105,57,1,0.6979166666666666
4,105,57,2,0.8333333333333334
4,105,58,1,0.6979166666666666
4,105,58,2,0.8333333333333334
4,105,59,1,0.7083333333333334
4,105,59,2,0.8368055555555556
4,105,60,1,0.7083333333333334
4,105,60,2,0.8368055555555556
4,105,61,1,0.7083333333333334
4,105,61,2,0.8368055555555556
4,105,62,1,0.7083333333333334
4,105,62,2,0.8368055555555556
4,105,63,1,0.7083333333333334
4,105,63,2,0.8368055555555556
4,105,64,1,0.7083333333333334
4,105,64,2,0.8368055555555556
4,105,65,1,0.7083333333333334
4,105,65,2,0.8368055555555556
4,105,66,1,0.7083333333333334
4,105,66,2,0.8368055555555556
4,105,67,1,0.7083333333333334
4,105,67,2,0.8368055555555556
4,105,68,1,0.7083333333333334
4,105,68,2,0.8368055555555556
4,105,69,1,0.7083333333333334
4,105,69,2,0.8368055555555556
4,106,0,1,0.25
4,106,0,2,0.2328767123287671
4,106,1,1,0.2717391304347826
4,106,1,2,0.2568493150684932
4,106,2,1,0.30434782608695654
4,106,2,2,0.3013698630136986
4,106,3,1,0.31521739130434784
4,106,3,2,0.3321917808219178
4,106,4,1,0.358695652173913
4,106,4,2,0.3698630136986301
4,106,5,1,0.391304347826087
4,106,5,2,0.4041095890410959
4,106,6,1,0.41304347826086957
4,106,6,2,0.4280821917808219
4,106,7,1,0.42391304347826086
4,106,7,2,0.4589041095890411
4,106,8,1,0.44565217391304346
4,106,8,2,0.4828767123287671
4,106,9,1,0.4673913043478261
4,106,9,2,0.5171232876712328
4,106,10,1,0.5108695652173914
4,106,10,2,0.5342465753424658
4,106,11,1,0.532608695652174
4,106,11,2,0.5513698630136986
4,106,12,1,0.5543478260869565
4,106,12,2,0.5856164383561644
4,106,13,1,0.5760869565217391
4,106,13,2,0.5958904109589042
4,106,14,1,0.6086956521739131
4,106,14,2,0.6061643835616438
4,106,15,1,0.6195652173913043
4,106,15,2,0.6301369863013698
4,106,16,1,0.6413043478260869
4,106,16,2,0.636986301369863
4,106,17,1,0.6413043478260869
4,106,17,2,0.636986301369863
4,106,18,1,0.6413043478260869
4,106,18,2,0.6541095890410958
4,106,19,1,0.6413043478260869
4,106,19,2,0.6643835616438356
4,106,20,1,0.6413043478260869
4,106,20,2,0.678082191780822
4,106,21,1,0.6521739130434783
4,106,21,2,0.6815068493150684
4,106,22,1,0.6521739130434783
4,106,22,2,0.6883561643835616
4,106,23,1,0.6521739130434783
4,106,23,2,0.6917808219178082
4,106,24,1,0.6521739130434783
4,106,24,2,0.6986301369863014
4,106,25,1,0.6521739130434783
4,106,25,2,0.7054794520547946
4,106,26,1,0.6630434782608695
4,106,26,2,0.708904109589041
4,106,27,1,0.6847826086956522
4,106,27,2,0.7157534246575342
4,106,28,1,0.6847826086956522
4,106,28,2,0.7191780821917808
4,106,29,1,0.6847826086956522
4,106,29,2,0.7191780821917808
4,106,30,1,0.6956521739130435
4,106,30,2,0.7294520547945206
4,106,31,1,0.717391304347826
4,106,31,2,0.7328767123287672
4,106,32,1,0.7282608695652174
4,106,32,2,0.7363013698630136
4,106,33,1,0.7608695652173914
4,106,33,2,0.7431506849315068
4,106,34,1,0.782608695652174
4,106,34,2,0.7534246575342466
4,106,35,1,0.782608695652174
4,106,35,2,0.7568493150684932
4,106,36,1,0.782608695652174
4,106,36,2,0.7568493150684932
4,106,37,1,0.782608695652174
4,106,37,2,0.7568493150684932
4,106,38,1,0.7934782608695652
4,106,38,2,0.7568493150684932
4,106,39,1,0.7934782608695652
4,106,39,2,0.7568493150684932
4,106,40,1,0.7934782608695652
4,106,40,2,0.7602739726027398
4,106,41,1,0.7934782608695652
4,106,41,2,0.7602739726027398
4,106,42,1,0.7934782608695652
4,106,42,2,0.7636986301369864
4,106,43,1,0.7934782608695652
4,106,43,2,0.7671232876712328
4,106,44,1,0.7934782608695652
4,106,44,2,0.7671232876712328
4,106,45,1,0.7934782608695652
4,106,45,2,0.773972602739726
4,106,46,1,0.7934782608695652
4,106,46,2,0.7773972602739726
4,106,47,1,0.7934782608695652
4,106,47,2,0.7808219178082192
4,106,48,1,0.7934782608695652
4,106,48,2,0.7808219178082192
4,106,49,1,0.7934782608695652
4,106,49,2,0.7808219178082192
4,106,50,1,0.7934782608695652
4,106,50,2,0.7808219178082192
4,106,51,1,0.7934782608695652
4,106,51,2,0.7808219178082192
4,106,52,1,0.7934782608695652
4,106,52,2,0.7808219178082192
4,106,53,1,0.7934782608695652
4,106,53,2,0.7808219178082192
4,106,54,1,0.7934782608695652
4,106,54,2,0.7808219178082192
4,106,55,1,0.7934782608695652
4,106,55,2,0.7808219178082192
4,106,56,1,0.7934782608695652
4,106,56,2,0.7808219178082192
4,106,57,1,0.7934782608695652
4,106,57,2,0.7808219178082192
4,107,0,1,0.20652173913043478
4,107,0,2,0.18493150684931506
4,107,1,1,0.2391304347826087
4,107,1,2,0.2328767123287671
4,107,2,1,0.2608695652173913
4,107,2,2,0.2808219178082192
4,107,3,1,0.2826086956521739
4,107,3,2,0.3047945205479452
4,107,4,1,0.31521739130434784
4,107,4,2,0.3493150684931507
4,107,5,1,0.33695652173913043
4,107,5,2,0.3698630136986301
4,107,6,1,0.33695652173913043
4,107,6,2,0.410958904109589
4,107,7,1,0.34782608695652173
4,107,7,2,0.4383561643835616
4,107,8,1,0.3695652173913043
4,107,8,2,0.4726027397260274
4,107,9,1,0.3695652173913043
4,107,9,2,0.4828767123287671
4,107,10,1,0.391304347826087
4,107,10,2,0.4965753424657534
4,107,11,1,0.44565217391304346
4,107,11,2,0.5342465753424658
4,107,12,1,0.45652173913043476
4,107,12,2,0.5547945205479452
4,107,13,1,0.4673913043478261
4,107,13,2,0.589041095890411
4,107,14,1,0.4891304347826087
4,107,14,2,0.6027397260273972
4,107,15,1,0.4891304347826087
4,107,15,2,0.6267123287671232
4,107,16,1,0.4891304347826087
4,107,16,2,0.6541095890410958
4,107,17,1,0.4891304347826087
4,107,17,2,0.678082191780822
4,107,18,1,0.4891304347826087
4,107,18,2,0.684931506849315
4,107,19,1,0.4891304347826087
4,107,19,2,0.6917808219178082
4,107,20,1,0.5
4,107,20,2,0.708904109589041
4,107,21,1,0.5217391304347826
4,107,21,2,0.7226027397260274
4,107,22,1,0.5217391304347826
4,107,22,2,0.7431506849315068
4,107,23,1,0.5434782608695652
4,107,23,2,0.7465753424657534
4,107,24,1,0.5434782608695652
4,107,24,2,0.7465753424657534
4,107,25,1,0.5434782608695652
4,107,25,2,0.7465753424657534
4,107,26,1,0.5434782608695652
4,107,26,2,0.7534246575342466
4,107,27,1,0.5543478260869565
4,107,27,2,0.7636986301369864
4,107,28,1,0.5652173913043478
4,107,28,2,0.7636986301369864
4,107,29,1,0.5652173913043478
4,107,29,2,0.7636986301369864
4,107,30,1,0.6086956521739131
4,107,30,2,0.773972602739726
4,107,31,1,0.6086956521739131
4,107,31,2,0.773972602739726
4,107,32,1,0.6086956521739131
4,107,32,2,0.773972602739726
4,107,33,1,0.6195652173913043
4,107,33,2,0.773972602739726
4,107,34,1,0.6521739130434783
4,107,34,2,0.7773972602739726
4,107,35,1,0.6630434782608695
4,107,35,2,0.7842465753424658
4,107,36,1,0.6630434782608695
4,107,36,2,0.7842465753424658
4,107,37,1,0.6630434782608695
4,107,37,2,0.7842465753424658
4,107,38,1,0.6739130434782609
4,107,38,2,0.7842465753424658
4,107,39,1,0.6739130434782609
4,107,39,2,0.7842465753424658
4,107,40,1,0.6847826086956522
4,107,40,2,0.791095890410959
4,107,41,1,0.6847826086956522
4,107,41,2,0.791095890410959
4,107,42,1,0.6956521739130435
4,107,42,2,0.797945205479452
4,107,43,1,0.7065217391304348
4,107,43,2,0.797945205479452
4,107,44,1,0.717391304347826
4,107,44,2,0.8013698630136986
4,107,45,1,0.717391304347826
4,107,45,2,0.8013698630136986
4,107,46,1,0.717391304347826
4,107,46,2,0.8013698630136986
4,107,47,1,0.7282608695652174
4,107,47,2,0.8047945205479452
4,107,48,1,0.7282608695652174
4,107,48,2,0.8047945205479452
4,107,49,1,0.7282608695652174
4,107,49,2,0.8047945205479452
4,107,50,1,0.7282608695652174
4,107,50,2,0.8047945205479452
4,107,51,1,0.7391304347826086
4,107,51,2,0.8082191780821918
4,107,52,1,0.7391304347826086
4,107,52,2,0.8082191780821918
4,107,53,1,0.7391304347826086
4,107,53,2,0.8082191780821918
4,107,54,1,0.7391304347826086
4,107,54,2,0.8082191780821918
4,107,55,1,0.7391304347826086
4,107,55,2,0.8082191780821918
4,107,56,1,0.7391304347826086
4,107,56,2,0.8082191780821918
4,107,57,1,0.7391304347826086
4,107,57,2,0.8082191780821918
4,107,58,1,0.7391304347826086
4,107,58,2,0.8082191780821918
4,107,59,1,0.7391304347826086
4,107,59,2,0.8082191780821918
4,107,60,1,0.7391304347826086
4,107,60,2,0.8082191780821918
4,107,61,1,0.7391304347826086
4,107,61,2,0.8082191780821918
4,108,0,1,0.1875
4,108,0,2,0.1736111111111111
4,108,1,1,0.19791666666666666
4,108,1,2,0.2222222222222222
4,108,2,1,0.19791666666666666
4,108,2,2,0.2465277777777778
4,108,3,1,0.22916666666666666
4,108,3,2,0.2743055555555556
4,108,4,1,0.22916666666666666
4,108,4,2,0.3020833333333333
4,108,5,1,0.25
4,108,5,2,0.3229166666666667
4,108,6,1,0.28125
4,108,6,2,0.3541666666666667
4,108,7,1,0.3541666666666667
4,108,7,2,0.4097222222222222
4,108,8,1,0.375
4,108,8,2,0.4340277777777778
4,108,9,1,0.3854166666666667
4,108,9,2,0.4618055555555556
4,108,10,1,0.4270833333333333
4,108,10,2,0.4895833333333333
4,108,11,1,0.4375
4,108,11,2,0.5034722222222222
4,108,12,1,0.4479166666666667
4,108,12,2,0.5277777777777778
4,108,13,1,0.4479166666666667
4,108,13,2,0.5694444444444444
4,108,14,1,0.46875
4,108,14,2,0.6111111111111112
4,108,15,1,0.4791666666666667
4,108,15,2,0.6388888888888888
4,108,16,1,0.4895833333333333
4,108,16,2,0.6527777777777778
4,108,17,1,0.4895833333333333
4,108,17,2,0.6631944444444444
4,108,18,1,0.5104166666666666
4,108,18,2,0.6770833333333334
4,108,19,1,0.5208333333333334
4,108,19,2,0.6909722222222222
4,108,20,1,0.53125
4,108,20,2,0.7048611111111112
4,108,21,1,0.5729166666666666
4,108,21,2,0.7152777777777778
4,108,22,1,0.5729166666666666
4,108,22,2,0.7222222222222222
4,108,23,1,0.5729166666666666
4,108,23,2,0.7326388888888888
4,108,24,1,0.5729166666666666
4,108,24,2,0.7395833333333334
4,108,25,1,0.5729166666666666
4,108,25,2,0.7465277777777778
4,108,26,1,0.6041666666666666
4,108,26,2,0.7534722222222222
4,108,27,1,0.6145833333333334
4,108,27,2,0.7638888888888888
4,108,28,1,0.6145833333333334
4,108,28,2,0.7638888888888888
4,108,29,1,0.6145833333333334
4,108,29,2,0.7638888888888888
4,108,30,1,0.6145833333333334
4,108,30,2,0.7638888888888888
4,108,31,1,0.6354166666666666
4,108,31,2,0.7708333333333334
4,108,32,1,0.6770833333333334
4,108,32,2,0.7777777777777778
4,108,33,1,0.6770833333333334
4,108,33,2,0.7777777777777778
4,108,34,1,0.6770833333333334
4,108,34,2,0.7777777777777778
4,108,35,1,0.6875
4,108,35,2,0.7916666666666666
4,108,36,1,0.6875
4,108,36,2,0.7951388888888888
4,108,37,1,0.6875
4,108,37,2,0.7951388888888888
4,108,38,1,0.6875
4,108,38,2,0.7986111111111112
4,108,39,1,0.6875
4,108,39,2,0.8020833333333334
4,108,40,1,0.6979166666666666
4,108,40,2,0.8055555555555556
4,108,41,1,0.6979166666666666
4,108,41,2,0.8125
4,108,42,1,0.6979166666666666
4,108,42,2,0.8125
4,108,43,1,0.6979166666666666
4,108,43,2,0.8125
4,108,44,1,0.6979166666666666
4,108,44,2,0.8125
4,108,45,1,0.6979166666666666
4,108,45,2,0.8159722222222222
4,108,46,1,0.6979166666666666
4,108,46,2,0.8159722222222222
4,108,47,1,0.6979166666666666
4,108,47,2,0.8194444444444444
4,108,48,1,0.6979166666666666
4,108,48,2,0.8194444444444444
4,108,49,1,0.6979166666666666
4,108,49,2,0.8194444444444444
4,108,50,1,0.6979166666666666
4,108,50,2,0.8194444444444444
4,108,51,1,0.6979166666666666
4,108,51,2,0.8194444444444444
4,108,52,1,0.6979166666666666
4,108,52,2,0.8194444444444444
4,108,53,1,0.6979166666666666
4,108,53,2,0.8194444444444444
4,108,54,1,0.6979166666666666
4,108,54,2,0.8194444444444444
4,108,55,1,0.6979166666666666
4,108,55,2,0.8194444444444444
4,108,56,1,0.6979166666666666
4,108,56,2,0.8194444444444444
4,108,57,1,0.6979166666666666
4,108,57,2,0.8194444444444444
4,109,0,1,0.2
4,109,0,2,0.18309859154929578
4,109,1,1,0.24
4,109,1,2,0.19718309859154928
4,109,2,1,0.28
4,109,2,2,0.23591549295774647
4,109,3,1,0.34
4,109,3,2,0.2746478873239437
4,109,4,1,0.36
4,109,4,2,0.2992957746478873
4,109,5,1,0.37
4,109,5,2,0.3274647887323944
4,109,6,1,0.38
4,109,6,2,0.3591549295774648
4,109,7,1,0.39
4,109,7,2,0.397887323943662
4,109,8,1,0.39
4,109,8,2,0.43661971830985913
4,109,9,1,0.43
4,109,9,2,0.4612676056338028
4,109,10,1,0.47
4,109,10,2,0.4788732394366197
4,109,11,1,0.49
4,109,11,2,0.5140845070422535
4,109,12,1,0.52
4,109,12,2,0.5352112676056338
4,109,13,1,0.53
4,109,13,2,0.5492957746478874
4,109,14,1,0.54
4,109,14,2,0.5528169014084507
4,109,15,1,0.59
4,109,15,2,0.5774647887323944
4,109,16,1,0.6
4,109,16,2,0.5985915492957746
4,109,17,1,0.61
4,109,17,2,0.6373239436619719
4,109,18,1,0.63
4,109,18,2,0.647887323943662
4,109,19,1,0.64
4,109,19,2,0.6725352112676056
4,109,20,1,0.65
4,109,20,2,0.6830985915492958
4,109,21,1,0.65
4,109,21,2,0.6936619718309859
4,109,22,1,0.66
4,109,22,2,0.704225352112676
4,109,23,1,0.66
4,109,23,2,0.7077464788732394
4,109,24,1,0.66
4,109,24,2,0.721830985915493
4,109,25,1,0.66
4,109,25,2,0.721830985915493
4,109,26,1,0.66
4,109,26,2,0.7253521126760564
4,109,27,1,0.66
4,109,27,2,0.7359154929577465
4,109,28,1,0.67
4,109,28,2,0.75
4,109,29,1,0.69
4,109,29,2,0.7535211267605634
4,109,30,1,0.71
4,109,30,2,0.7676056338028169
4,109,31,1,0.73
4,109,31,2,0.7852112676056338
4,109,32,1,0.73
4,109,32,2,0.7887323943661971
4,109,33,1,0.73
4,109,33,2,0.7887323943661971
4,109,34,1,0.73
4,109,34,2,0.7887323943661971
4,109,35,1,0.74
4,109,35,2,0.7922535211267606
4,109,36,1,0.74
4,109,36,2,0.7922535211267606
4,109,37,1,0.74
4,109,37,2,0.795774647887324
4,109,38,1,0.74
4,109,38,2,0.795774647887324
4,109,39,1,0.75
4,109,39,2,0.7992957746478874
4,109,40,1,0.75
4,109,40,2,0.7992957746478874
4,109,41,1,0.75
4,109,41,2,0.7992957746478874
4,109,42,1,0.75
4,109,42,2,0.7992957746478874
4,109,43,1,0.76
4,109,43,2,0.8028169014084507
4,109,44,1,0.76
4,109,44,2,0.8063380281690141
4,109,45,1,0.77
4,109,45,2,0.8063380281690141
4,109,46,1,0.78
4,109,46,2,0.8133802816901409
4,109,47,1,0.78
4,109,47,2,0.8133802816901409
4,109,48,1,0.78
4,109,48,2,0.8133802816901409
4,109,49,1,0.78
4,109,49,2,0.8133802816901409
4,109,50,1,0.78
4,109,50,2,0.8133802816901409
4,109,51,1,0.78
4,109,51,2,0.8133802816901409
4,109,52,1,0.78
4,109,52,2,0.8133802816901409
4,109,53,1,0.78
4,109,53,2,0.8133802816901409
4,109,54,1,0.78
4,109,54,2,0.8133802816901409
4,109,55,1,0.78
4,109,55,2,0.8133802816901409
4,109,56,1,0.78
4,109,56,2,0.8133802816901409
4,110,0,1,0.15
4,110,0,2,0.2007042253521127
4,110,1,1,0.16
4,110,1,2,0.2323943661971831
4,110,2,1,0.22
4,110,2,2,0.2640845070422535
4,110,3,1,0.26
4,110,3,2,0.31690140845070425
4,110,4,1,0.28
4,110,4,2,0.3485915492957746
4,110,5,1,0.29
4,110,5,2,0.36971830985915494
4,110,6,1,0.35
4,110,6,2,0.4119718309859155
4,110,7,1,0.37
4,110,7,2,0.45774647887323944
4,110,8,1,0.43
4,110,8,2,0.4964788732394366
4,110,9,1,0.45
4,110,9,2,0.5140845070422535
4,110,10,1,0.47
